date,store,actual,naive,model
2023-10-09,store_3,-1.099678781946043,-0.5540178279042212,-0.9758037868372839
2023-10-10,store_3,-0.8245164205061499,-0.2158945871518103,-0.7170341908436465
2023-10-11,store_3,-0.8338439581820785,-0.8548309179529178,-0.8904765022208148
2023-10-12,store_3,-0.7592236567746499,-0.6776077021102749,-0.7051336466789069
2023-10-13,store_3,-0.6402975514065605,-0.777878732126507,-0.49608321443987197
2023-10-14,store_3,-0.3045061950731317,-0.2555366222745067,-0.22596350548957553
2023-10-15,store_3,-0.6239743604736855,-0.6706120488533284,-0.46778718449005235
2023-10-16,store_3,-0.8851454153996857,-1.099678781946043,-0.9564106906499233
2023-10-17,store_3,-0.7079221995570427,-0.8245164205061499,-0.7073168819576654
2023-10-18,store_3,-0.728909159327882,-0.8338439581820785,-0.8536187291240542
2023-10-19,store_3,-0.8478352646959714,-0.7592236567746499,-0.6377430197166097
2023-10-20,store_3,-0.777878732126507,-0.6402975514065605,-0.49010109538850777
2023-10-21,store_3,-0.4001134562513997,-0.3045061950731317,-0.26741679583923456
2023-10-22,store_3,-0.8501671491149535,-0.6239743604736855,-0.7417615247401992
2023-10-23,store_3,-0.7312410437468642,-0.8851454153996857,-1.0689408600104493
2023-10-24,store_3,-0.9201236816844178,-0.7079221995570427,-0.8884113284609516
2023-10-25,store_3,-0.679939586529257,-0.728909159327882,-0.8028442043664964
2023-10-26,store_3,-0.8221845360871678,-0.8478352646959714,-0.658679510116557
2023-10-27,store_3,-0.6752758176912927,-0.777878732126507,-0.46526584331535525
2023-10-28,store_3,-0.5633453655801498,-0.4001134562513997,-0.15878280768601835
2023-10-29,store_3,-0.9481062947122036,-0.8501671491149535,-0.7796905266843012
2023-10-30,store_3,-0.6099830539597927,-0.7312410437468642,-1.023771560709536
2023-10-31,store_3,-1.0553729779853822,-0.9201236816844178,-0.1095254108087055
2023-11-01,store_3,-0.9760889077399892,-0.679939586529257,-0.8000851549615088
2023-11-02,store_3,-0.7149178528139891,-0.8221845360871678,-0.8434078991556869
2023-11-03,store_3,-0.6472932046635069,-0.6752758176912927,-0.507720823578414
2023-11-04,store_3,-0.194907627380971,-0.5633453655801498,-0.37593673989417214
2023-11-05,store_3,-0.7032584307190785,-0.9481062947122036,-0.6998862695850345
2023-11-06,store_3,-1.001739636348793,-0.6099830539597927,-0.8036077701938229
2023-11-07,store_3,-0.88980918423765,-1.0553729779853822,-0.9399156533226151
2023-11-08,store_3,-0.9434425258742392,-0.9760889077399892,-0.9039526825003822
2023-11-09,store_3,-0.8688222244668107,-0.7149178528139891,-0.7712890846980902
2023-11-10,store_3,-0.8804816465617213,-0.6472932046635069,-0.6299099905764277
2023-11-11,store_3,-0.5073801395245783,-0.194907627380971,-0.47226684843015426
2023-11-12,store_3,-1.1066744352029894,-0.7032584307190785,-0.6375883726960518
2023-11-13,store_3,-1.1859585054483823,-1.001739636348793,-1.1074959465328365
2023-11-14,store_3,-1.0880193598511323,-0.88980918423765,-0.9855748626523306
2023-11-15,store_3,-0.9620976012260964,-0.9434425258742392,-0.9672972952449251
2023-11-16,store_3,-0.95510194796915,-0.8688222244668107,-0.6533575846130197
2023-11-17,store_3,-0.9527700635501678,-0.8804816465617213,-0.663875869618203
2023-11-18,store_3,-0.2322177780846853,-0.5073801395245783,-0.3443039116565668
2023-11-19,store_3,-0.9457744102932214,-1.1066744352029894,-0.8192000179201154
2023-11-20,store_3,-1.167303430096525,-1.1859585054483823,-1.0296907672191657
2023-11-21,store_3,-1.1393208170687394,-1.0880193598511323,-0.9707330080034655
2023-11-22,store_3,-1.0250584805386145,-0.9620976012260964,-0.9531104836909385
2023-11-23,store_3,-1.1463164703256858,-0.95510194796915,-0.8312297323978813
2023-11-24,store_3,-1.036717902633525,-0.9527700635501678,-0.790907217119979
2023-11-25,store_3,-0.6776077021102749,-0.2322177780846853,-0.548436772546103
2023-11-26,store_3,-0.7475642346797392,-0.9457744102932214,-1.0248039234638973
2023-11-27,store_3,-1.2722382289507217,-1.167303430096525,-1.2660589707354355
2023-11-28,store_3,-1.2908933043025788,-1.1393208170687394,-1.2084339715264807
2023-11-29,store_3,-1.258246922436829,-1.0250584805386145,-1.031600403256091
2023-11-30,store_3,-1.0880193598511323,-1.1463164703256858,-1.0909056417048046
2023-08-10,store_4,-0.5143757927815248,-0.3744627276425961,-0.20384746932730444
2023-08-11,store_4,-0.194907627380971,-0.0689858687559352,-0.06457785063574142
2023-08-12,store_4,0.2015127238459935,0.2038446082649756,0.2843182016397514
2023-08-13,store_4,0.3833997085266007,0.7401780246308688,0.48065759355376236
2023-08-14,store_4,-0.8245164205061499,-0.5330308681333819,-0.5524371855888233
2023-08-15,store_4,-0.6029874007028462,-0.082977175269828,-0.4875379118863291
2023-08-16,store_4,-0.6286381293116499,-0.2858511197212746,-0.4977920576630999
2023-08-17,store_4,-0.5913279786079355,-0.5143757927815248,-0.3997113929009943
2023-08-18,store_4,-0.4420873757930783,-0.194907627380971,-0.21554498335570071
2023-08-19,store_4,-0.5540178279042212,0.2015127238459935,-0.22785844520321114
2023-08-20,store_4,-0.6333018981496141,0.3833997085266007,0.0998451532081065
2023-08-21,store_4,-0.7498961190987213,-0.8245164205061499,-0.8408278285452997
2023-08-22,store_4,-0.8968048374945964,-0.6029874007028462,-0.616165944108015
2023-08-23,store_4,-0.6053192851218284,-0.6286381293116499,-0.5946246799415624
2023-08-24,store_4,-0.7732149632885428,-0.5913279786079355,-0.5152855331679933
2023-08-25,store_4,-0.2158945871518103,-0.4420873757930783,-0.3716448799145309
2023-08-26,store_4,-0.1389424013253995,-0.5540178279042212,-0.16230720704969176
2023-08-27,store_4,0.5396359645984043,-0.6333018981496141,-0.09696893947116762
2023-08-28,store_4,-0.4350917225361319,-0.7498961190987213,-0.5213976137672123
2023-08-29,store_4,-0.4164366471842747,-0.8968048374945964,-0.435346691462913
2023-08-30,store_4,-0.3534757678717568,-0.6053192851218284,-0.44052602999038576
2023-08-31,store_4,-0.1855800897050424,-0.7732149632885428,-0.2338846144865019
2023-09-01,store_4,0.0429445833552076,-0.2158945871518103,-0.04908909831160171
2023-09-02,store_4,0.4929982762187615,-0.1389424013253995,0.22182409079033266
2023-09-03,store_4,0.8311215169711724,0.5396359645984043,0.49047816448769166
2023-09-04,store_4,-0.4747337576588283,-0.4350917225361319,-0.4265365121775331
2023-09-05,store_4,-0.6589526267584177,-0.4164366471842747,-0.47738341925720557
2023-09-06,store_4,-0.8081932295732749,-0.3534757678717568,-0.5870807046398242
2023-09-07,store_4,-0.6402975514065605,-0.1855800897050424,-0.6126000675343235
2023-09-08,store_4,-0.2205583559897746,0.0429445833552076,-0.4239977261684604
2023-09-09,store_4,-0.2205583559897746,0.4929982762187615,-0.1991709387750571
2023-09-10,store_4,0.0242895080033505,0.8311215169711724,0.17065214298363104
2023-09-11,store_4,-0.7312410437468642,-0.4747337576588283,-0.6520318193871099
2023-09-12,store_4,-0.470069988820864,-0.6589526267584177,-0.5921367599872818
2023-09-13,store_4,-0.3767946120615782,-0.8081932295732749,-0.5582635199477302
2023-09-14,store_4,-0.3488119990337925,-0.6402975514065605,-0.3551881057340486
2023-09-15,store_4,-0.1226192103925245,-0.2205583559897746,-0.22383308099200847
2023-09-16,store_4,0.0499402366121541,-0.2205583559897746,0.0966113289316774
2023-09-17,store_4,0.4300373969062436,0.0242895080033505,0.05795450292697531
2023-09-18,store_4,-0.3907859185754711,-0.7312410437468642,-0.5157146572278449
2023-09-19,store_4,-0.2019032806379174,-0.470069988820864,-0.38583247570271145
2023-09-20,store_4,-0.4304279536981675,-0.3767946120615782,-0.45661003570221664
2023-09-21,store_4,-0.4980526018486497,-0.3488119990337925,-0.4483768390352356
2023-09-22,store_4,-0.0619902154989887,-0.1226192103925245,-0.12565537788948725
2023-09-23,store_4,0.5722823464641544,0.0499402366121541,0.2749363298421035
2023-09-24,store_4,0.9663708132721368,0.4300373969062436,0.3383309646730462
2023-09-25,store_4,-0.6846033553672213,-0.3907859185754711,-0.46387727494102127
2023-09-26,store_4,-0.1692568987721674,-0.2019032806379174,-0.25656968883310677
2023-09-27,store_4,-0.4117728783463104,-0.4304279536981675,-0.3499059523249793
2023-09-28,store_4,-0.6076511695408106,-0.4980526018486497,-0.33716229935600955
2023-09-29,store_4,0.0662634275450291,-0.0619902154989887,-0.09016096212460097
2023-09-30,store_4,0.4929982762187615,0.5722823464641544,0.717305282571358
2023-10-01,store_4,0.8917505118647081,0.9663708132721368,0.9735183545677611
2023-10-02,store_4,-0.1995713962189353,-0.6846033553672213,-0.23677360403175018
2023-10-03,store_4,1.0759693809642976,-0.1692568987721674,0.2958823575284793
2023-10-04,store_4,-0.1529337078392924,-0.4117728783463104,-0.20847101705073473
2023-10-05,store_4,-0.3837902653185246,-0.6076511695408106,-0.2333097362597043
2023-10-06,store_4,0.0079663170704755,0.0662634275450291,0.3266507927302481
2023-10-07,store_4,0.4463605878391186,0.4929982762187615,0.6401960636072176
2023-10-08,store_4,1.1622491044666368,0.8917505118647081,0.9246590689683967
2023-10-09,store_4,-0.4444192602120604,-0.1995713962189353,-0.45343374951847193
2023-10-10,store_4,-0.1412742857443817,1.0759693809642976,-0.22060043860636158
2023-10-11,store_4,-0.3651351899666675,-0.1529337078392924,-0.2824454171740366
2023-10-12,store_4,-0.2462090845985781,-0.3837902653185246,-0.4546755052087871
2023-10-13,store_4,0.1268924224385648,0.0079663170704755,0.11998111305288374
2023-10-14,store_4,0.6865446829942795,0.4463605878391186,0.4882417800739801
2023-10-15,store_4,1.2555244812259223,1.1622491044666368,1.2960472994539782
2023-10-16,store_4,-0.4024453406703818,-0.4444192602120604,-0.5000391139361867
2023-10-17,store_4,-0.2881830041402567,-0.1412742857443817,-0.15881159880734838
2023-10-18,store_4,-0.4817294109157747,-0.3651351899666675,-0.31409673666069615
2023-10-19,store_4,-0.5866642097699712,-0.2462090845985781,-0.20320328118786835
2023-10-20,store_4,-0.2415453157606139,0.1268924224385648,0.24042535567977044
2023-10-21,store_4,0.6095924971678687,0.6865446829942795,0.7092740943229018
2023-10-22,store_4,1.295166516348619,1.2555244812259223,0.8031637735619243
2023-10-23,store_4,-0.5237033304574533,-0.4024453406703818,-0.5861596389800899
2023-10-24,store_4,-0.2485409690175603,-0.2881830041402567,-0.48303099718734466
2023-10-25,store_4,-0.5936598630269176,-0.4817294109157747,-0.38144694617703107
2023-10-26,store_4,-0.4234323004412211,-0.5866642097699712,-0.3971508940303311
2023-10-27,store_4,-0.1972395117999531,-0.2415453157606139,-0.05600326047984719
2023-10-28,store_4,0.2598098343205471,0.6095924971678687,0.19479002667668954
2023-10-29,store_4,0.5233127736655294,1.295166516348619,0.42180859017728195
2023-10-30,store_4,-0.5610134811611677,-0.5237033304574533,-0.6666150532902363
2023-10-31,store_4,-0.1272829792304888,-0.2485409690175603,0.6119728394460004
2023-11-01,store_4,-0.3674670743856497,-0.5936598630269176,-0.5223817610255298
2023-11-02,store_4,-0.325493154843971,-0.4234323004412211,-0.5351575029478763
2023-11-03,store_4,0.0266213924223326,-0.1972395117999531,0.022128847707759507
2023-11-04,store_4,0.6632258388044581,0.2598098343205471,0.36974190127015516
2023-11-05,store_4,0.9337244314063868,0.5233127736655294,0.6811311614668949
2023-11-06,store_4,-0.810525113992257,-0.5610134811611677,-0.5634331602900711
2023-11-07,store_4,-0.502716370686614,-0.1272829792304888,-0.3599720172658668
2023-11-08,store_4,-0.7452323502607571,-0.3674670743856497,-0.5705064621062623
2023-11-09,store_4,-0.7708830788695606,-0.325493154843971,-0.35253930310729464
2023-11-10,store_4,-0.3068380794921139,0.0266213924223326,-0.07901428582670475
2023-11-11,store_4,0.3344301357279757,0.6632258388044581,0.3086077077437427
2023-11-12,store_4,0.5396359645984043,0.9337244314063868,0.7284329741245459
2023-11-13,store_4,-0.5400265213903284,-0.810525113992257,-0.8535782642803909
2023-11-14,store_4,-0.519039561619489,-0.502716370686614,-0.5902082155312925
2023-11-15,store_4,-0.679939586529257,-0.7452323502607571,-0.47415306129217766
2023-11-16,store_4,-0.2718598132073818,-0.7708830788695606,-0.40686492854055256
2023-11-17,store_4,-0.3021743106541496,-0.3068380794921139,-0.13804508612132405
2023-11-18,store_4,0.3041156382812078,0.3344301357279757,0.21040123421029627
2023-11-19,store_4,0.7798200597535653,0.5396359645984043,0.7518259642279012
2023-11-20,store_4,-0.630970013730632,-0.5400265213903284,-0.6316096400935113
2023-11-21,store_4,-0.4747337576588283,-0.519039561619489,-0.5475701747789454
2023-11-22,store_4,-0.6193105916357212,-0.679939586529257,-0.5350708257177907
2023-11-23,store_4,-0.6356337825685963,-0.2718598132073818,-0.4963289483406427
2023-11-24,store_4,-0.6752758176912927,-0.3021743106541496,-0.31102386020159734
2023-11-25,store_4,0.2504822966446185,0.3041156382812078,0.12058428676475556
2023-11-26,store_4,0.7028678739271544,0.7798200597535653,0.449635208422682
2023-11-27,store_4,-0.7312410437468642,-0.630970013730632,-0.7100374873564043
2023-11-28,store_4,-1.0157309428626855,-0.4747337576588283,-0.5537276432682785
2023-11-29,store_4,-0.9597657168071144,-0.6193105916357212,-0.6095477499259111
2023-11-30,store_4,-0.5750047876750605,-0.6356337825685963,-0.5821478410344724
2023-08-10,store_5,-0.1436061701633638,0.1175648847626363,0.1708722716194137
2023-08-11,store_5,-0.1506018234203102,-0.0689858687559352,0.09234438516016326
2023-08-12,store_5,0.1432156133714399,0.6329113413576901,0.6841632726572912
2023-08-13,store_5,-0.3558076522907389,0.194517070589047,-0.07171349489624884
2023-08-14,store_5,-0.4817294109157747,-0.0736496375938995,-0.31980580148782023
2023-08-15,store_5,-0.4957207174296676,0.0102982014894576,-0.15455196544678243
2023-08-16,store_5,-0.502716370686614,0.178193879656172,-0.2388973361783345
2023-08-17,store_5,-0.5633453655801498,-0.1436061701633638,-0.3011603549650406
2023-08-18,store_5,-0.600655516283864,-0.1506018234203102,-0.18961258186873697
2023-08-19,store_5,-0.630970013730632,0.1432156133714399,-0.24201579278769922
2023-08-20,store_5,-0.6496250890824891,-0.3558076522907389,-0.26267100438885765
2023-08-21,store_5,-0.6402975514065605,-0.4817294109157747,-0.5839117237500602
2023-08-22,store_5,-1.1253295105548464,-0.4957207174296676,-0.5715164611662464
2023-08-23,store_5,-0.5283670992954176,-0.502716370686614,-0.5698268681147989
2023-08-24,store_5,-0.470069988820864,-0.5633453655801498,-0.42394175822926955
2023-08-25,store_5,-0.470069988820864,-0.600655516283864,-0.27269907931095455
2023-08-26,store_5,0.3787359396886364,-0.630970013730632,-0.2749562671005925
2023-08-27,store_5,-0.2019032806379174,-0.6496250890824891,-0.21416018509853624
2023-08-28,store_5,-0.1762525520291138,-0.6402975514065605,-0.3220495014456537
2023-08-29,store_5,-0.0759815220128816,-1.1253295105548464,-0.33503950402153543
2023-08-30,store_5,-0.486393179753739,-0.5283670992954176,-0.2977195390457735
2023-08-31,store_5,-0.0479989089850959,-0.470069988820864,-0.10783328512313144
2023-09-01,store_5,0.2294953368737792,-0.470069988820864,-0.1733999447788322
2023-09-02,store_5,0.7051997583461366,0.3787359396886364,0.31004132824263175
2023-09-03,store_5,-0.0596583310800066,-0.2019032806379174,-0.540784944092997
2023-09-04,store_5,-0.6333018981496141,-0.1762525520291138,-0.24456332270756115
2023-09-05,store_5,-0.4024453406703818,-0.0759815220128816,-0.4593972762700129
2023-09-06,store_5,-0.4117728783463104,-0.486393179753739,-0.5010686505881813
2023-09-07,store_5,-0.3138337327490603,-0.0479989089850959,-0.4213180845726571
2023-09-08,store_5,-0.3674670743856497,0.2294953368737792,-0.4365664622784557
2023-09-09,store_5,-0.2881830041402567,0.7051997583461366,-0.03523633994366887
2023-09-10,store_5,-0.6822714709482391,-0.0596583310800066,-0.35527713847348463
2023-09-11,store_5,-0.614646822797757,-0.6333018981496141,-0.5821304585159929
2023-09-12,store_5,-0.5866642097699712,-0.4024453406703818,-0.5054349282300825
2023-09-13,store_5,-0.3161656171680425,-0.4117728783463104,-0.5328905875756863
2023-09-14,store_5,-0.0969684817837209,-0.3138337327490603,-0.2484251759899551
2023-09-15,store_5,-0.1366105169064174,-0.3674670743856497,-0.10544687219879392
2023-09-16,store_5,0.1642025731422791,-0.2881830041402567,0.30876838048594935
2023-09-17,store_5,-0.3418163457768461,-0.6822714709482391,-0.34906832278873373
2023-09-18,store_5,-0.2788554664643282,-0.614646822797757,-0.4853594187603588
2023-09-19,store_5,-0.4117728783463104,-0.5866642097699712,-0.20996888368550828
2023-09-20,store_5,-0.486393179753739,-0.3161656171680425,-0.24275469031290015
2023-09-21,store_5,-0.3464801146148104,-0.0969684817837209,-0.3480691406982695
2023-09-22,store_5,0.2738011408344399,-0.1366105169064174,-0.13786490481225305
2023-09-23,store_5,0.8917505118647081,0.1642025731422791,0.35672845868119274
2023-09-24,store_5,0.0709271963829934,-0.3418163457768461,-0.49169228990904507
2023-09-25,store_5,-0.276523582045346,-0.2788554664643282,-0.31368054769885556
2023-09-26,store_5,-0.2858511197212746,-0.4117728783463104,-0.29159149470740936
2023-09-27,store_5,-0.292846772978221,-0.486393179753739,-0.2587310725571702
2023-09-28,store_5,-0.2671960443694174,-0.3464801146148104,-0.04741308241211612
2023-09-29,store_5,-0.0153525271193459,0.2738011408344399,0.1181534017445255
2023-09-30,store_5,0.9990171951378868,0.8917505118647081,0.5572826394689983
2023-10-01,store_5,0.2085083771029399,0.0709271963829934,0.11843782581976087
2023-10-02,store_5,0.2691373719964757,-0.276523582045346,-0.08051293600010455
2023-10-03,store_5,0.1175648847626363,-0.2858511197212746,0.1264322411099427
2023-10-04,store_5,-0.0386713713091673,-0.292846772978221,-0.23733592416397753
2023-10-05,store_5,-0.2322177780846853,-0.2671960443694174,-0.16757284036214104
2023-10-06,store_5,0.0266213924223326,-0.0153525271193459,0.46741940978688024
2023-10-07,store_5,0.6538983011285294,0.9990171951378868,0.8526009200772876
2023-10-08,store_5,0.1665344575612613,0.2085083771029399,-0.18807875338947336
2023-10-09,store_5,-0.082977175269828,0.2691373719964757,-0.16718563440519005
2023-10-10,store_5,-0.2322177780846853,0.1175648847626363,-0.010988236251790613
2023-10-11,store_5,-0.2368815469226496,-0.0386713713091673,-0.13937403569146994
2023-10-12,store_5,-0.2042351650568996,-0.2322177780846853,-0.15642604330270884
2023-10-13,store_5,0.0685953119640112,0.0266213924223326,0.16376381566107673
2023-10-14,store_5,1.094624456316155,0.6538983011285294,0.8256258985678049
2023-10-15,store_5,0.5559591555312794,0.1665344575612613,0.29454604351211083
2023-10-16,store_5,-0.3184975015870246,-0.082977175269828,-0.29366479811279816
2023-10-17,store_5,-0.1739206676101317,-0.2322177780846853,-0.1822204103524462
2023-10-18,store_5,-0.1832482052860602,-0.2368815469226496,-0.08350550431094934
2023-10-19,store_5,-0.0876409441077923,-0.2042351650568996,-0.03484380227534929
2023-10-20,store_5,0.0382808145172434,0.0685953119640112,0.4021745595793863
2023-10-21,store_5,0.6982041050891902,1.094624456316155,0.8078503160620868
2023-10-22,store_5,0.1968489550080292,0.5559591555312794,0.03566419676457747
2023-10-23,store_5,-0.243877200179596,-0.3184975015870246,-0.46939205236356446
2023-10-24,store_5,-0.4234323004412211,-0.1739206676101317,-0.4087766184719294
2023-10-25,store_5,-0.0806452908508459,-0.1832482052860602,-0.19724473498839667
2023-10-26,store_5,-0.0946365973647388,-0.0876409441077923,-0.21417192083186815
2023-10-27,store_5,-0.1319467480684531,0.0382808145172434,0.10679043256237562
2023-10-28,store_5,0.2877924473483328,0.6982041050891902,0.3071829138676345
2023-10-29,store_5,-0.2228902404087567,0.1968489550080292,-0.3018339209387482
2023-10-30,store_5,-0.1972395117999531,-0.243877200179596,-0.392842088532521
2023-10-31,store_5,0.3857315929455829,-0.4234323004412211,0.5005301076064168
2023-11-01,store_5,-0.0853090596888102,-0.0806452908508459,-0.24330414877759313
2023-11-02,store_5,-0.0083568738623994,-0.0946365973647388,-0.2114676433402348
2023-11-03,store_5,-0.0083568738623994,-0.1319467480684531,0.07035408453047146
2023-11-04,store_5,0.8474447079040474,0.2877924473483328,0.4832319846304744
2023-11-05,store_5,-0.0526626778230602,-0.2228902404087567,-0.1996671783803899
2023-11-06,store_5,-0.6286381293116499,-0.1972395117999531,-0.43226433376498435
2023-11-07,store_5,-0.6239743604736855,0.3857315929455829,-0.17351314993928024
2023-11-08,store_5,-0.325493154843971,-0.0853090596888102,-0.3395626499687786
2023-11-09,store_5,-0.3837902653185246,-0.0083568738623994,-0.03212780024352097
2023-11-10,store_5,-0.3021743106541496,-0.0083568738623994,-0.006466546051916257
2023-11-11,store_5,0.4137142059733686,0.8474447079040474,0.6678412188696625
2023-11-12,store_5,-0.2158945871518103,-0.0526626778230602,-0.14151445214108502
2023-11-13,store_5,-0.4724018732398461,-0.6286381293116499,-0.6482492770638673
2023-11-14,store_5,-0.8035294607353106,-0.6239743604736855,-0.5573310006726602
2023-11-15,store_5,-0.5470221746472748,-0.325493154843971,-0.3597135050332464
2023-11-16,store_5,-0.7592236567746499,-0.3837902653185246,-0.26764000648264596
2023-11-17,store_5,-0.4957207174296676,-0.3021743106541496,-0.0723813696385195
2023-11-18,store_5,0.5256446580845116,0.4137142059733686,0.10965378474858983
2023-11-19,store_5,-0.1132916727165959,-0.2158945871518103,-0.16517074218304476
2023-11-20,store_5,-0.6659482800153641,-0.4724018732398461,-0.568334696107646
2023-11-21,store_5,-0.5167076772005069,-0.8035294607353106,-0.6022383204321645
2023-11-22,store_5,-0.4280960692791854,-0.5470221746472748,-0.4415254229992539
2023-11-23,store_5,-0.453746797887989,-0.7592236567746499,-0.4187836238753507
2023-11-24,store_5,-0.1809163208670781,-0.4957207174296676,-0.29451290370271355
2023-11-25,store_5,0.6655577232234402,0.5256446580845116,0.2757817650839269
2023-11-26,store_5,-0.0246800647952744,-0.1132916727165959,-0.29053608130413167
2023-11-27,store_5,-0.8151888828302214,-0.6659482800153641,-0.547474163388837
2023-11-28,store_5,-0.7149178528139891,-0.5167076772005069,-0.4977541204201039
2023-11-29,store_5,-0.7498961190987213,-0.4280960692791854,-0.4784270043502692
2023-11-30,store_5,-0.5400265213903284,-0.453746797887989,-0.4821183200091114
2023-08-10,store_6,-1.1626396612585608,-1.2116092340571858,-1.1767250068533133
2023-08-11,store_6,-1.0973468975270608,-1.1626396612585608,-1.2329783213683587
2023-08-12,store_6,-0.8758178777237571,-1.0903512442701144,-1.001354211574149
2023-08-13,store_6,-1.1533121235826322,-0.8874772998186679,-0.9531257818208225
2023-08-14,store_6,-1.409819409670668,-1.2675744601127572,-1.3096612505860954
2023-08-15,store_6,-1.3468585303581502,-1.2069454652192215,-1.3776801481673313
2023-08-16,store_6,-1.3375309926822216,-1.2512512691798825,-1.26169512486682
2023-08-17,store_6,-1.3002208419785073,-1.1626396612585608,-1.1262843019205555
2023-08-18,store_6,-1.3515222991961144,-1.0973468975270608,-1.1413494291758346
2023-08-19,store_6,-1.0064034051867572,-0.8758178777237571,-0.9949498816989673
2023-08-20,store_6,-1.1416527014877216,-1.1533121235826322,-1.0963136485266163
2023-08-21,store_6,-1.4774440578211503,-1.409819409670668,-1.3956800333245134
2023-08-22,store_6,-1.3491904147771323,-1.3468585303581502,-1.3585488585926493
2023-08-23,store_6,-1.3958281031567752,-1.3375309926822216,-1.2515548454513779
2023-08-24,store_6,-1.3888324498998288,-1.3002208419785073,-1.2611600195876849
2023-08-25,store_6,-0.9271193349413642,-1.3515222991961144,-1.146544022304116
2023-08-26,store_6,-0.8781497621427392,-1.0064034051867572,-0.9467938871750179
2023-08-27,store_6,-1.0437135558904715,-1.1416527014877216,-1.0885587300406256
2023-08-28,store_6,-1.4168150629276146,-1.4774440578211503,-1.3552641614792127
2023-08-29,store_6,-1.4587889824692932,-1.3491904147771323,-1.204803905130789
2023-08-30,store_6,-1.1556440080016144,-1.3958281031567752,-1.3374795997997821
2023-08-31,store_6,-1.1696353145155072,-1.3888324498998288,-1.0457012568261856
2023-09-01,store_6,-1.2489193847609,-0.9271193349413642,-0.9622407728275209
2023-09-02,store_6,-0.8291801893441142,-0.8781497621427392,-0.8271049868685967
2023-09-03,store_6,-0.728909159327882,-1.0437135558904715,-1.0083012808999217
2023-09-04,store_6,-1.409819409670668,-1.4168150629276146,-1.3085996160424647
2023-09-05,store_6,-1.4214788317655789,-1.4587889824692932,-1.3629068242747842
2023-09-06,store_6,-1.3795049122239005,-1.1556440080016144,-1.4313863247749572
2023-09-07,store_6,-1.5147542085248646,-1.1696353145155072,-1.4296481338764517
2023-09-08,store_6,-1.2978889575595252,-1.2489193847609,-1.3299375808748364
2023-09-09,store_6,-1.2372599626659897,-0.8291801893441142,-1.2065794137420858
2023-09-10,store_6,-0.9970758675108286,-0.728909159327882,-1.160054035414662
2023-09-11,store_6,-1.4308063694415074,-1.409819409670668,-1.504962046420028
2023-09-12,store_6,-1.374841143385936,-1.4214788317655789,-1.3689600889059164
2023-09-13,store_6,-1.279233882207668,-1.3795049122239005,-1.291171032098492
2023-09-14,store_6,-1.1579758924205965,-1.5147542085248646,-1.2481991380271453
2023-09-15,store_6,-1.136988932649757,-1.2978889575595252,-1.2539746521011514
2023-09-16,store_6,-0.8618265712098643,-1.2372599626659897,-1.089957389910137
2023-09-17,store_6,-0.8944729530756143,-0.9970758675108286,-0.8873097151938473
2023-09-18,store_6,-1.3585179524530608,-1.4308063694415074,-1.3022516029058802
2023-09-19,store_6,-1.391164334318811,-1.374841143385936,-1.2305186576106293
2023-09-20,store_6,-1.3212078017493467,-1.279233882207668,-1.3920065610604955
2023-09-21,store_6,-1.0856874754321502,-1.1579758924205965,-1.328709546800399
2023-09-22,store_6,-1.022726596119632,-1.136988932649757,-1.0807379541293232
2023-09-23,store_6,-0.8128569984112392,-0.8618265712098643,-0.9115642229101911
2023-09-24,store_6,-0.8011975763163285,-0.8944729530756143,-0.9037609027959422
2023-09-25,store_6,-1.3841686810618643,-1.3585179524530608,-1.3801659726241355
2023-09-26,store_6,-1.363181721291025,-1.391164334318811,-1.3596738256152874
2023-09-27,store_6,-1.2535831535988644,-1.3212078017493467,-1.3372880231469113
2023-09-28,store_6,-1.246587500341918,-1.0856874754321502,-1.2494660859665354
2023-09-29,store_6,-1.1253295105548464,-1.022726596119632,-1.1116133580995688
2023-09-30,store_6,-0.7055903151380606,-0.8128569984112392,-0.866059014518452
2023-10-01,store_6,-0.6426294358255427,-0.8011975763163285,-0.7253286581053789
2023-10-02,store_6,-1.1066744352029894,-1.3841686810618643,-1.1372813149755912
2023-10-03,store_6,-1.004071520767775,-1.363181721291025,-1.230430710715057
2023-10-04,store_6,-1.2815657666266502,-1.2535831535988644,-1.2052472131553431
2023-10-05,store_6,-1.342194761520186,-1.246587500341918,-1.0468817867692137
2023-10-06,store_6,-1.1766309677724536,-1.1253295105548464,-0.9376282183896014
2023-10-07,store_6,-0.7079221995570427,-0.7055903151380606,-0.6877882294595994
2023-10-08,store_6,-0.7405685814227927,-0.6426294358255427,-0.7577388415602592
2023-10-09,store_6,-1.3818367966428824,-1.1066744352029894,-1.3856207139115286
2023-10-10,store_6,-1.265242575693775,-1.004071520767775,-1.2250973047204248
2023-10-11,store_6,-1.2349280782470071,-1.2815657666266502,-1.263268797021414
2023-10-12,store_6,-1.3048846108164716,-1.342194761520186,-1.1954375683871905
2023-10-13,store_6,-1.2069454652192215,-1.1766309677724536,-1.0710988811074225
2023-10-14,store_6,-0.5400265213903284,-0.7079221995570427,-0.7170440399582939
2023-10-15,store_6,-0.8828135309807035,-0.7405685814227927,-0.7381250310893932
2023-10-16,store_6,-1.3212078017493467,-1.3818367966428824,-1.4528608403516112
2023-10-17,store_6,-1.3328672238442574,-1.265242575693775,-1.2443935073333972
